LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,FACILITY_STATUS_DESC,LICENSE_NUM,LICENSEE_NAME,PARENT_OSHPD_ID,OSHPD_ID,PERM_ID,FACILITY_NUM,FACID,FACILITY_LEVEL_DESC,FACILITY_NAME,FACNAME,CONSOLIDATED_NAME,DBA_ADDRESS,DBA_CITY,DBA_ZIP_CODE,COUNTY_NAME,COUNTY_FIPS_CODE,LA_COUNTY_SPA_CODE,CONGRESSIONAL_DISTRICT_NUM,ASSEMBLY_DISTRICT_NUM,SENATE_DISTRICT_NUM,MSSA_CODE,MSSA_DESIGNATION,CENSUS_TRACT_ID,CENSUS_BLOCK_ID,LONGITUDE,LATITUDE
Hospital,General Acute Care Hospital,Closed,070000266,,106434020,106434016,16125,434016,070000635,,SOUTH VALLEY HOSPITAL,ST. LOUISE REGIONAL HOSPITAL,ST. LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,95020,SANTA CLARA,085,,,,,182,,,,,
Hospital,Acute Psychiatric Hospital,Open,550003449,SAN JOSE BEHAVIORAL HEALTH,106434032,106434032,16385,434032,630016368,Parent Facility,SAN JOSE BEHAVIORAL HEALTH,SAN JOSE BEHAVIORAL HEALTH,,455 SILICON VALLEY BOULEVARD,SAN JOSE,95138,SANTA CLARA,085,,19,27,17,183k,Urban,06085512001,060855120011038,-121.77296,37.24741
Hospital,General Acute Care Hospital,Open,070000659,LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD,106434040,106434040,16477,434040,070001349,Parent Facility,LUCILE SALTER PACKARD CHILDREN'S HOSP. AT STANFORD,LUCILE PACKARD CHILDREN'S HOSPITAL STANFORD,,725 WELCH ROAD,PALO ALTO,94304,SANTA CLARA,085,,18,24,13,183a,Urban,06085511609,060855116091041,-122.17282,37.43677
Hospital,General Acute Care Hospital,Open,070000659,LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD,106434040,106434040,16477,434040,070001395,Parent Facility,LUCILE SALTER PACKARD CHILDREN'S HOSP. AT STANFORD,LUCILE SALTER PACKARD CHILDREN'S HOSPITAL AT STANFORD,,725 WELCH ROAD,PALO ALTO,94304,SANTA CLARA,085,,18,24,13,183a,Urban,06085511609,060855116091041,-122.17282,37.43677
Hospital,General Acute Care Hospital,Open,070000266,SAINT LOUISE REGIONAL HOSPITAL,106434138,106434138,17487,434138,070000635,Parent Facility,ST. LOUISE REGIONAL HOSPITAL,ST. LOUISE REGIONAL HOSPITAL,,9400 NO NAME UNO,GILROY,95020,SANTA CLARA,085,,20,30,17,182,Rural,06085512401,060855124011090,-121.57411,37.03731
Hospital,General Acute Care Hospital,Open,070000661,KAISER FOUNDATION HOSPITALS,106434153,106434153,17668,434153,070001355,Parent Facility,KAISER FOUNDATION HOSPITAL - SANTA CLARA,KAISER FOUNDATION HOSPITAL-SANTA CLARA,,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,SANTA CLARA,,,17,25,10,183f,Urban,06085508102,060855081021021,-121.995774,37.334597
,,Under Construction,,,106434188,106434188,18174,434188,,,CALIFORNIA CENTER FOR HEALTH CARE,,,5815 SILVER CREEK VALLEY PLACE,SAN JOSE,95138,SANTA CLARA,,,19,27,17,183k,Urban,06085512001,060855120011000,,
Hospital,General Acute Care Hospital,Open,070000030,DIGNITY HEALTH,106440755,106440755,10972,440755,070000139,Parent Facility,DOMINICAN HOSPITAL,DOMINICAN HOSPITAL,,1555 SOQUEL DRIVE,SANTA CRUZ,95065,SANTA CRUZ,087,,20,29,17,185.1,Urban,06087121300,060871213001059,-121.98489,36.98806
Hospital,General Acute Care Hospital,Open,070000399,SUTTER BAY HOSPITALS,106444012,106444012,13901,444012,070000959,Parent Facility,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,SANTA CRUZ,087,,20,29,17,185.1,Urban,06087121300,060871213004005,-121.977491,36.98772
Hospital,General Acute Care Hospital,Open,070000097,WATSONVILLE HOSPITAL CORPORATION,106444013,106444013,15019,444013,070000155,Parent Facility,WATSONVILLE COMMUNITY HOSPITAL,WATSONVILLE COMMUNITY HOSPITAL,,75 NIELSON STREET,WATSONVILLE,95076,SANTA CRUZ,087,,20,30,17,184,Urban,06087110600,060871106001015,-121.79173,36.92839
Hospital,General Acute Care Hospital,Open,230000021,MAYERS MEMORIAL HOSPITAL DISTRICT,106450936,106450936,11000,450936,230000009,Parent Facility,MAYERS MEMORIAL HOSPITAL,MAYERS MEMORIAL HOSPITAL,,43563 STATE HWY. 299 E,FALL RIVER MILLS,96028,SHASTA,089,,1,1,1,190,Frontier,06089012702,060890127022030,-121.42442,41.02423
Hospital,General Acute Care Hospital,Open,230000021,MAYERS MEMORIAL HOSPITAL DISTRICT,106450936,106450936,11000,450936,230000187,Parent Facility,MAYERS MEMORIAL HOSPITAL,MAYERS MEMORIAL HOSPITAL D/P SNF,,43563 STATE HWY. 299 E,FALL RIVER MILLS,96028,SHASTA,089,,1,1,1,190,Frontier,06089012702,060890127022030,-121.42442,41.02423
Hospital,General Acute Care Hospital,Open,230000023,"PRIME HEALTHCARE SERVICES - SHASTA, LLC",106450940,106450940,11001,450940,230000016,Parent Facility,SHASTA REGIONAL MEDICAL CENTER,SHASTA REGIONAL MEDICAL CENTER,,1100 BUTTE STREET,REDDING,96001,SHASTA,089,,1,1,1,189.2,Urban,06089010100,060890101001044,-122.387731,40.58562
Hospital,General Acute Care Hospital,Open,230000023,"PRIME HEALTHCARE SERVICES - SHASTA, LLC",106450940,106450940,11001,450940,630016839,Parent Facility,SHASTA REGIONAL MEDICAL CENTER,SHASTA REGIONAL MEDICAL CENTER,,1100 BUTTE STREET,REDDING,96001,SHASTA,089,,1,1,1,189.2,Urban,06089010100,060890101001044,-122.387731,40.58562
Hospital,General Acute Care Hospital,Open,230000024,DIGNITY HEALTH,106450949,106450949,11002,450949,230000010,Parent Facility,MERCY MEDICAL CENTER - REDDING,MERCY MEDICAL CENTER REDDING,,2175 ROSALINE AVENUE,REDDING,96001,SHASTA,089,,1,1,1,189.2,Urban,06089010500,060890105003055,-122.39742,40.57204
Hospital,General Acute Care Hospital,Open,230000191,"NORTHERN CALIFORNIA REHABILITATION HOSPITAL, LLC",106454012,106454012,16620,454012,230000504,Parent Facility,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,VIBRA HOSPITAL OF NORTHERN CALIFORNIA D/P SNF,,2801 EUREKA WAY,REDDING,96001,SHASTA,089,,1,1,1,189.2,Urban,06089010602,060890106023001,-122.41293,40.58563
Hospital,General Acute Care Hospital,Open,230000191,"NORTHERN CALIFORNIA REHABILITATION HOSPITAL, LLC",106454012,106454012,16620,454012,230000422,Parent Facility,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,,2801 EUREKA WAY,REDDING,96001,SHASTA,089,,1,1,1,189.2,Urban,06089010602,060890106023001,-122.41293,40.58563
Hospital,General Acute Care Hospital,Open,230000191,"NORTHERN CALIFORNIA REHABILITATION HOSPITAL, LLC",106454012,106454012,16620,454012,230000439,Parent Facility,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,,2801 EUREKA WAY,REDDING,96001,SHASTA,089,,1,1,1,189.2,Urban,06089010602,060890106023001,-122.41293,40.58563
Hospital,General Acute Care Hospital,Open,230000195,"JAMES D. TATE, M.D.",106454013,106454013,16679,454013,230000444,Parent Facility,PATIENTS' HOSPITAL OF REDDING,PATIENTS' HOSPITAL OF REDDING,,2900 EUREKA WAY,REDDING,96001,SHASTA,089,,1,1,1,189.2,Urban,06089010602,060890106021016,-122.41632,40.58563
Hospital,General Acute Care Hospital,Closed,230000014,EASTERN PLUMAS HEALTH CARE DISTRICT,106320859,106461024,11007,461024,230000330,Consolidated Facility,EASTERN PLUMAS HOSPITAL-LOYALTON CAMPUS,EASTERN PLUMAS HOSPITAL - LOYALTON CAMPUS D/P SNF,,700 THIRD STREET,LOYALTON,96118,SIERRA,091,,1,1,1,191,Frontier,06091010000,060910100001112,,
Hospital,General Acute Care Hospital,Open,230000015,DIGNITY HEALTH,106470871,106470871,13812,470871,230000012,Parent Facility,MERCY MEDICAL CENTER MT. SHASTA,MERCY MEDICAL CENTER MT. SHASTA,,"914 PINE STREET,",MOUNT SHASTA,96067,SISKIYOU,093,,1,1,1,197,Rural,06093001000,060930010001010,-122.32312,41.31892
Hospital,General Acute Care Hospital,Open,230000035,"SISKIYOU HOSPITAL, INC.",106474007,106474007,14900,474007,230000019,Parent Facility,FAIRCHILD MEDICAL CENTER,FAIRCHILD MEDICAL CENTER,,444 BRUCE STREET,YREKA,96097,SISKIYOU,093,,1,1,1,195,Rural,06093000702,060930007021038,-122.645801,41.71949
Hospital,General Acute Care Hospital,Open,110000026,KAISER FOUNDATION HOSPITALS,106480989,106480989,13142,480989,110000011,Parent Facility,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,,975 SERENO DRIVE,VALLEJO,94589,SOLANO,095,,5,14,3,204,Urban,06095251400,060952514002006,-122.24761,38.12839
Hospital,Acute Psychiatric Hospital,Open,110000042,ST. HELENA HOSPITAL,106481015,106481015,11013,481015,110000073,Parent Facility,ADVENTIST HEALTH VALLEJO,ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH,,525 OREGON STREET,VALLEJO,94590,SOLANO,095,,5,14,3,204,Urban,06095251500,060952515001003,-122.25033,38.11825
Hospital,General Acute Care Hospital,Open,110000082,SUTTER VALLEY HOSPITALS,106481094,106481094,12525,481094,110000068,Parent Facility,SUTTER SOLANO MEDICAL CENTER,SUTTER SOLANO MEDICAL CENTER,,300 HOSPITAL DRIVE,VALLEJO,94589,SOLANO,095,,5,14,3,204,Urban,06095251901,060952519012009,-122.23852,38.13109
Hospital,General Acute Care Hospital,Open,110000093,NORTH BAY HEALTHCARE GROUP,106481357,106484001,15807,484001,110000378,Consolidated Facility,NORTH BAY VACAVALLEY HOSPITAL,NORTHBAY VACAVALLEY HOSPITAL,,1000 NUT TREE ROAD,VACAVILLE,95687,SOLANO,095,,3,11,3,202a,Urban,06095252912,060952529122003,-121.95293,38.35509
Hospital,General Acute Care Hospital,Open,550001207,KAISER FOUNDATION HOSPITALS,106484044,106484044,18164,484044,630012364,Parent Facility,KAISER FOUNDATION HOSPITAL - VACAVILLE,KAISER FOUNDATION HOSPITAL - VACAVILLE,,1 QUALITY DRIVE,VACAVILLE,95688,SOLANO,,,3,11,3,202a,Urban,06095252904,060952529042106,-121.9373177,38.3894968
Hospital,General Acute Care Hospital,Open,140000648,SANTA ROSA MEMORIAL HOSPITAL,106491064,106490907,11054,490907,140001269,Consolidated Facility,SANTA ROSA MEMORIAL HOSPITAL-SOTOYOME,SANTA ROSA MEMORIAL HOSPITAL,,151 SOTOYOME STREET,SANTA ROSA,95405,SONOMA,097,,5,10,2,210.1,Urban,06097152000,060971520002000,-122.70136,38.44204
Hospital,General Acute Care Hospital,Open,140000648,SANTA ROSA MEMORIAL HOSPITAL,106491064,106490907,11054,490907,140001278,Consolidated Facility,SANTA ROSA MEMORIAL HOSPITAL-SOTOYOME,SANTA ROSA MEMORIAL HOSPITAL D/P SNF,,151 SOTOYOME STREET,SANTA ROSA,95405,SONOMA,097,,5,10,2,210.1,Urban,06097152000,060971520002000,-122.70136,38.44204
Hospital,General Acute Care Hospital,Open,110000019,NORTH SONOMA COUNTY HEALTHCARE DISTRICT,106490964,106490964,12823,490964,110000702,Parent Facility,HEALDSBURG DISTRICT HOSPITAL,HEALDSBURG DISTRICT HOSPITAL D/P SNF,,1375 UNIVERSITY STREET,HEALDSBURG,95448,SONOMA,097,,2,2,2,205.1,Rural,06097153902,060971539024000,-122.86385,38.62764
Hospital,General Acute Care Hospital,Open,110000019,NORTH SONOMA COUNTY HEALTHCARE DISTRICT,106490964,106490964,12823,490964,110000009,Parent Facility,HEALDSBURG DISTRICT HOSPITAL,HEALDSBURG DISTRICT HOSPITAL,,1375 UNIVERSITY STREET,HEALDSBURG,95448,SONOMA,097,,2,2,2,205.1,Rural,06097153902,060971539024000,-122.86385,38.62764
Hospital,General Acute Care Hospital,Open,140000648,SANTA ROSA MEMORIAL HOSPITAL,106491064,106491064,11059,491064,140001268,Parent Facility,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,SANTA ROSA MEMORIAL HOSPITAL,,1165 MONTGOMERY DRIVE,SANTA ROSA,95405,SONOMA,097,,5,10,2,210.1,Urban,06097151800,060971518001020,-122.70149,38.4429
Hospital,General Acute Care Hospital,Open,110000072,SONOMA VALLEY HEALTH CARE DISTRICT,106491076,106491076,11064,491076,110000056,Parent Facility,SONOMA VALLEY HOSPITAL,SONOMA VALLEY HOSPITAL,,347 ANDRIEUX STREET,SONOMA,95476,SONOMA,097,,5,10,3,208,Urban,06097150204,060971502042007,-122.46524,38.28841
Hospital,General Acute Care Hospital,Open,110000072,SONOMA VALLEY HEALTH CARE DISTRICT,106491076,106491076,11064,491076,110000233,Parent Facility,SONOMA VALLEY HOSPITAL,SONOMA VALLEY HOSPITAL D/P SNF,,347 ANDRIEUX STREET,SONOMA,95476,SONOMA,097,,5,10,3,208,Urban,06097150204,060971502042007,-122.46524,38.28841
Hospital,General Acute Care Hospital,Open,150000089,STATE OF CALIF. DEPT. OF DEVELOPMENTAL SERVICES,106491267,106491267,71063,491267,150000050,Parent Facility,SONOMA DEVELOPMENTAL CENTER,SONOMA DEVELOPMENTAL CENTER,,15000 ARNOLD DRIVE,ELDRIDGE,95431,SONOMA,097,,5,4,2,208,Urban,06097150500,060971505001015,-122.5176091,38.3485829
Hospital,General Acute Care Hospital,Open,150000089,STATE OF CALIF. DEPT. OF DEVELOPMENTAL SERVICES,106491267,106491267,71063,491267,150000229,Parent Facility,SONOMA DEVELOPMENTAL CENTER,SONOMA DEVELOPMENTAL CENTER D/P SNF,,15000 ARNOLD DRIVE,ELDRIDGE,95431,SONOMA,097,,5,4,2,208,Urban,06097150500,060971505001015,-122.5176091,38.3485829
Hospital,General Acute Care Hospital,Open,150000089,STATE OF CALIF. DEPT. OF DEVELOPMENTAL SERVICES,106491267,106491267,71063,491267,150000230,Parent Facility,SONOMA DEVELOPMENTAL CENTER,SONOMA DEVELOPMENTAL CENTER D/P ICFDD,,15000 ARNOLD DRIVE,ELDRIDGE,95431,SONOMA,097,,5,4,2,208,Urban,06097150500,060971505001015,-122.5176091,38.3485829
Hospital,General Acute Care Hospital,Open,150000089,STATE OF CALIF. DEPT. OF DEVELOPMENTAL SERVICES,106491267,106491267,71063,491267,630015624,Parent Facility,SONOMA DEVELOPMENTAL CENTER,SONOMA DEVELOPMENTAL CENTER,,15000 ARNOLD DRIVE,ELDRIDGE,95431,SONOMA,097,,5,4,2,208,Urban,06097150500,060971505001015,-122.5176091,38.3485829
Hospital,General Acute Care Hospital,Open,110000091,PALM DRIVE HEALTH CARE DISTRICT,106491338,106491338,11052,491338,110000038,Parent Facility,SONOMA WEST MEDICAL CENTER,SONOMA WEST MEDICAL CENTER,,501 PETALUMA AVENUE,SEBASTOPOL,95472,SONOMA,097,,2,10,2,210.2,Rural,06097153403,060971534032017,-122.82115,38.39825
Hospital,General Acute Care Hospital,Open,110000213,KAISER FOUNDATION HOSPITALS,106494019,106494019,16242,494019,110000508,Parent Facility,KAISER FOUNDATION HOSPITAL - SANTA ROSA,KAISER FOUNDATION HOSPITAL - SANTA ROSA,,401 BICENTENNIAL WAY,SANTA ROSA,95403,SONOMA,097,,5,2,2,210.1,Urban,06097152802,060971528023000,-122.73119,38.47087
Hospital,Acute Psychiatric Hospital,Open,550001413,AURORA BEHAVIORAL HEALTH-SANTA ROSA LLC,106494048,106494048,12645,494048,630012880,Parent Facility,"AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC","AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA, LLC",,1287 FULTON ROAD,SANTA ROSA,95401,SONOMA,097,,5,10,2,210.1,Urban,06097153005,060971530053044,-122.76973,38.43998
Hospital,General Acute Care Hospital,Open,110000005,SUTTER BAY HOSPITALS,106494106,106494106,18187,494106,110000007,Parent Facility,SUTTER SANTA ROSA REGIONAL HOSPITAL,SUTTER SANTA ROSA REGIONAL HOSPITAL,,30 MARK WEST SPRINGS RD.,SANTA ROSA,95403,SONOMA,,,2,2,2,210.1,Urban,06097152702,060971527022004,-122.7514,38.49636
Hospital,General Acute Care Hospital,Open,030000026,"DOCTORS MEDICAL CENTER OF MODESTO, INC.",106500852,106500852,11085,500852,030000122,Parent Facility,DOCTORS MEDICAL CENTER,DOCTORS MEDICAL CENTER,,1441 FLORIDA AVENUE,MODESTO,95350,STANISLAUS,099,,10,21,5,215a,Urban,06099001300,060990013001011,-120.99631,37.66439
Hospital,General Acute Care Hospital,Open,030000035,"EMANUEL MEDICAL CENTER, INC.",106500867,106500867,11090,500867,030000125,Parent Facility,EMANUEL MEDICAL CENTER,EMANUEL MEDICAL CENTER,,825 DELBON AVENUE,TURLOCK,95382,STANISLAUS,099,,10,12,8,212.1,Urban,06099003907,060990039073000,-120.83966,37.51052
Hospital,General Acute Care Hospital,Open,030000061,SUTTER VALLEY HOSPITALS,106500939,106500939,11111,500939,030000123,Parent Facility,MEMORIAL MEDICAL CENTER - MODESTO,MEMORIAL MEDICAL CENTER,,1700 COFFEE ROAD,MODESTO,95355,STANISLAUS,099,,10,12,5,215b,Urban,06099000910,060990009103001,-120.973381,37.66868
Hospital,General Acute Care Hospital,Open,030000464,"CENTRAL VALLEY SPECIALTY HOSPITAL, INC.",106500954,106500954,11098,500954,030000129,Parent Facility,CENTRAL VALLEY SPECIALTY HOSPITAL,CENTRAL VALLEY SPECIALTY HOSPITAL,,730 17TH STREET,MODESTO,95354,STANISLAUS,099,,10,21,5,215c,Urban,06099001800,060990018002042,-120.990601,37.64342
Hospital,General Acute Care Hospital,Open,030000464,"CENTRAL VALLEY SPECIALTY HOSPITAL, INC.",106500954,106500954,11098,500954,030001202,Parent Facility,CENTRAL VALLEY SPECIALTY HOSPITAL,CENTRAL VALLEY SPECIALTY HOSPITAL - SKILLED NURSING FACILITY,,730 17TH STREET,MODESTO,95354,STANISLAUS,099,,10,21,5,215c,Urban,06099001800,060990018002042,-120.990601,37.64342
Hospital,General Acute Care Hospital,Open,030000026,"DOCTORS MEDICAL CENTER OF MODESTO, INC.",106500852,106501016,15745,501016,030001568,Consolidated Facility,DOCTORS MEDICAL CENTER-BEHAVIORAL HEALTH DEPARTMENT,DOCTORS MEDICAL CENTER - BEHAVIORAL HEALTH DEPARTMENT,,1501 CLAUS ROAD,MODESTO,95355,STANISLAUS,099,,10,12,5,215b,Urban,06099000906,060990009061000,-120.92137,37.6654
Hospital,General Acute Care Hospital,Open,030000695,"STANISLAUS SURGICAL HOSPITAL, LLC",106504038,106504038,17461,504038,030001661,Parent Facility,STANISLAUS SURGICAL HOSPITAL,STANISLAUS SURGICAL HOSPITAL,,1421 OAKDALE ROAD,MODESTO,95355,STANISLAUS,099,,10,21,5,215b,Urban,06099001001,060990010011004,-120.95756,37.66395
Hospital,General Acute Care Hospital,Open,030000393,KAISER FOUNDATION HOSPITALS,106394009,106504042,18151,504042,630011683,Consolidated Facility,KAISER FOUNDATION HOSPITAL - MODESTO,KAISER FOUNDATION HOSPITAL MODESTO,,4601 DALE RD,MODESTO,95356,STANISLAUS,,,10,12,5,215a,Urban,06099000504,060990005041001,-121.05008,37.706477
Hospital,General Acute Care Hospital,Open,550003684,"HEALTHSOUTH REHABILITATION HOSPITAL OF MODESTO, LLC",106504079,106504079,18204,504079,630016419,Parent Facility,HEALTHSOUTH REHABILITATION HOSPITAL OF MODESTO,"HEALTHSOUTH REHABILITATION HOSPITAL OF MODESTO, LLC",,1303 MABLE AVE,MODESTO,95355,STANISLAUS,,,10,12,5,215b,Urban,06099000403,060990004031005,-120.97544,37.69614
Hospital,General Acute Care Hospital,Open,230000126,THE FREMONT-RIDEOUT HEALTH GROUP,106580996,106510882,11114,510882,230000260,Consolidated Facility,FREMONT MEDICAL CENTER,FREMONT MEDICAL CENTER,,970 PLUMAS STREET,YUBA CITY,95991,SUTTER,101,,3,3,4,216,Rural,06101050102,061010501023017,-121.617831,39.14343
Hospital,General Acute Care Hospital,Open,550000989,TWIN CITIES SURGICAL HOSPITAL LLC,106514030,106514030,17724,514030,630011844,Parent Facility,SUTTER SURGICAL HOSPITAL-NORTH VALLEY,SUTTER SURGICAL HOSPITAL - NORTH VALLEY,,455 PLUMAS BOULEVARD,YUBA CITY,95991,SUTTER,,,3,3,4,216,Rural,06101050202,061010502023012,-121.61354,39.13216
Hospital,General Acute Care Hospital,Open,230000036,DIGNITY HEALTH,106521041,106521041,11121,521041,230000020,Parent Facility,ST. ELIZABETH COMMUNITY HOSPITAL,ST. ELIZABETH COMMUNITY HOSPITAL,,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,TEHAMA,103,,1,3,4,221,Rural,06103000700,061030007004024,-122.21887,40.1495
Hospital,General Acute Care Hospital,Open,170000837,STATE OF CALIF. DEPT. OF DEVELOPMENTAL SERVICES,106541123,106541123,72656,541123,170001874,Parent Facility,PORTERVILLE DEVELOPMENTAL CENTER,PORTERVILLE DEVELOPMENTAL CENTER,,26501 AVENUE 140,PORTERVILLE,93258,TULARE,107,,23,26,14,231,Rural,06107004000,061070040001000,-118.98044,36.04381
Hospital,General Acute Care Hospital,Open,170000837,STATE OF CALIF. DEPT. OF DEVELOPMENTAL SERVICES,106541123,106541123,72656,541123,170001876,Parent Facility,PORTERVILLE DEVELOPMENTAL CENTER,PORTERVILLE DEVELOPMENTAL CENTER D/P SNF,,26501 AVENUE 140,PORTERVILLE,93258,TULARE,107,,23,26,14,231,Rural,06107004000,061070040001000,-118.98044,36.04381
Hospital,General Acute Care Hospital,Open,170000837,STATE OF CALIF. DEPT. OF DEVELOPMENTAL SERVICES,106541123,106541123,72656,541123,170001877,Parent Facility,PORTERVILLE DEVELOPMENTAL CENTER,PORTERVILLE DEVELOPMENTAL CENTER D/P ICFDD (STP),,26501 AVENUE 140,PORTERVILLE,93258,TULARE,107,,23,26,14,231,Rural,06107004000,061070040001000,-118.98044,36.04381
Hospital,General Acute Care Hospital,Open,170000837,STATE OF CALIF. DEPT. OF DEVELOPMENTAL SERVICES,106541123,106541123,72656,541123,170001878,Parent Facility,PORTERVILLE DEVELOPMENTAL CENTER,PORTERVILLE DEVELOPMENTAL CENTER D/P ICFDD,,26501 AVENUE 140,PORTERVILLE,93258,TULARE,107,,23,26,14,231,Rural,06107004000,061070040001000,-118.98044,36.04381
,,Under Construction,,,106544064,106544064,17885,544064,,Parent Facility,VISALIA SURGICAL CENTER,,,AVENIDA DE LOS ROBLES,VISALIA,93291,TULARE,,,21,34,18,233,Urban,06107001005,061070010065007,,
Hospital,General Acute Care Hospital,Open,030000094,SONORA COMMUNITY HOSPITAL,106554011,106552209,11151,552209,030000365,Consolidated Facility,ADVENTIST HEALTH SONORA - FAIRVIEW,SONORA REGIONAL MEDICAL CENTER,,179 FAIRVIEW LANE,SONORA,95370,TUOLUMNE,109,,4,5,8,234.2,Rural,06109001100,061090011003002,-120.39093,37.97856
Hospital,General Acute Care Hospital,Open,030000094,SONORA COMMUNITY HOSPITAL,106554011,106554011,18163,554011,030001799,Parent Facility,ADVENTIST HEALTH SONORA - GREENLEY,SONORA REGIONAL MEDICAL CENTER,,1000 GREENLEY RD,SONORA,95370,TUOLUMNE,,,4,5,8,234.2,Rural,06109001200,061090012003028,-120.369,37.97568
Hospital,Acute Psychiatric Hospital,Open,050000016,"AURORA VISTA DEL MAR, LLC",106560203,106560203,15405,560203,050000041,Parent Facility,AURORA VISTA DEL MAR HOSPITAL,AURORA VISTA DEL MAR HOSPITAL,,801 SENECA STREET,VENTURA,93001,VENTURA,111,,26,37,19,241c,Urban,06111002200,061110022003001,-119.28343,34.30657
Hospital,General Acute Care Hospital,Open,050000032,COUNTY OF VENTURA,106560481,106560481,11162,560481,050000039,Parent Facility,VENTURA COUNTY MEDICAL CENTER,VENTURA COUNTY MEDICAL CENTER,,300 HILLMONT AVE,VENTURA,93003,VENTURA,111,,26,37,19,241c,Urban,06111001900,061110019002001,-119.2517,34.27634
Hospital,General Acute Care Hospital,Open,050000045,COMMUNITY MEMORIAL HEALTH SYSTEM,106560501,106560501,11169,560501,050000023,Parent Facility,OJAI VALLEY COMMUNITY HOSPITAL,OJAI VALLEY COMMUNITY HOSPITAL,,1306 MARICOPA HIGHWAY,OJAI,93023,VENTURA,111,,26,37,19,238,Rural,06111000901,061110009012014,-119.26311,34.44221
Hospital,General Acute Care Hospital,Open,050000045,COMMUNITY MEMORIAL HEALTH SYSTEM,106560501,106560501,11169,560501,050000141,Parent Facility,OJAI VALLEY COMMUNITY HOSPITAL,OJAI VALLEY COMMUNITY SKILLED NURSING FACILITY,,1306 MARICOPA HIGHWAY,OJAI,93023,VENTURA,111,,26,37,19,238,Rural,06111000901,061110009012014,-119.26311,34.44221
Hospital,General Acute Care Hospital,Open,050000048,DIGNITY HEALTH,106560508,106560508,13181,560508,050000026,Parent Facility,ST. JOHN'S PLEASANT VALLEY HOSPITAL,ST JOHNS PLEASANT VALLEY HOSPITAL,,2309 ANTONIO AVENUE,CAMARILLO,93010,VENTURA,111,,26,44,19,239,Urban,06111005202,061110052022025,-119.018,34.24177
Hospital,General Acute Care Hospital,Open,050000048,DIGNITY HEALTH,106560508,106560508,13181,560508,050000248,Parent Facility,ST. JOHN'S PLEASANT VALLEY HOSPITAL,ST JOHNS PLEASANT VALLEY HOSPITAL D/P SNF,,2309 ANTONIO AVENUE,CAMARILLO,93010,VENTURA,111,,26,44,19,239,Urban,06111005202,061110052022025,-119.018,34.24177
Hospital,General Acute Care Hospital,Open,050000216,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,106560525,106560525,11177,560525,050000455,Parent Facility,ADVENTIST HEALTH SIMI VALLEY,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,,2975 SYCAMORE DRIVE,SIMI VALLEY,93065,VENTURA,111,,25,38,27,240a,Urban,06111007903,061110079031030,-118.74394,34.28973
